93;42;4.19
42;93;3.71
93;105;2.36
10;42;2.16
10;105;1.77
139;42;1.61
105;93;1.48
10;56;1.23
139;105;1.12
10;84;1.11
63;93;0.99
6;93;0.99
93;56;0.95
93;59;0.84
10;60;0.8
93;84;0.77
59;93;0.74
99;42;0.71
1;56;0.7
56;93;0.68
42;10;0.68
1;42;0.53
117;56;0.53
93;60;0.5
63;10;0.49
56;10;0.47
60;93;0.47
99;105;0.45
93;66;0.44
117;42;0.43
